project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
RefactoringMiner,gr.uom.java.xmi.diff,RenameClassRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameClassRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameClassRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameClassRefactoring,getOriginalClassName#,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameClassRefactoring,getOriginalClass#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameClassRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameClassRefactoring,getRenamedClass#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,RenameClassRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameClassRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameClassRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,getBodyMapper#,MoveMethod,MOVE_METHOD,1,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,getClassName#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,getReplacements#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,getSourceOperationCodeRangeBeforeRename#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,getTargetOperationCodeRangeAfterRename#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameOperationRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenamePackageRefactoring,addMoveClassRefactoring#QMoveClassRefactoring,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,RenamePackageRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenamePackageRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenamePackageRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenamePackageRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenamePackageRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenamePackageRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenamePackageRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameVariableRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameVariableRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameVariableRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameVariableRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameVariableRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameVariableRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameVariableRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameVariableRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameVariableRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ReplaceAttributeRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ReplaceAttributeRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,getAttributeSplits#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,getClassNameBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,getClassNameAfter#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitAttributeRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitVariableRefactoring,allVariablesAreParameters#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitVariableRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitVariableRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitVariableRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitVariableRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitVariableRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitVariableRefactoring,getVariableReferences#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitVariableRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitVariableRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitVariableRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,SplitVariableRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLAttributeDiff,getAnnotationRefactorings#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLAttributeDiff,isQualifiedTypeChanged#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLAttributeDiff,isRenamed#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLAttributeDiff,isTypeChanged#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLAttributeDiff,isVisibilityChanged#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLAttributeDiff,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,addOperationBodyMapper#QUMLOperationBodyMapper,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,attributeDiffListContainsAttribute#QUMLAttribute;QUMLAttribute,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,attributeMerged#QUMLAttribute;QUMLAttribute;QListQRefactoring,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,attributeSplit#QUMLAttribute;QUMLAttribute;QListQRefactoring,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,checkForAttributeChanges#,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,checkForExtractedOperations#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,checkForInlinedOperations#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,checkForInconsistentVariableRenames#QUMLOperationBodyMapper,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,checkForOperationSignatureChanges#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,compatibleSignatures#QUMLOperation;QUMLOperation;I,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,computeAbsoluteDifferenceInPositionWithinClass#QUMLOperation;QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,containsExtractOperationRefactoring#QUMLOperation;QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,containsOperationWithTheSameSignatureInOriginalClass#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,containsOperationWithTheSameSignatureInNextClass#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,containsRemovedOperationWithTheSameSignature#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,containsRemovedAttributeWithTheSameSignature#QUMLAttribute,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,createBodyMappers#,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,exactMappings#QUMLOperationBodyMapper,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,findBestMapper#QTreeSetQUMLOperationBodyMapper,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,findMapperWithMatchingSignatures#QUMLOperation;QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,findMapperWithMatchingSignature2#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,getCandidateAttributeSplits#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,getOperationDiff#QUMLOperation;QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,getRemovedImplementedInterfaces#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,inconsistentAttributeRename#QReplacement;QMapQStringQSetQString;QMapQStringQSetQString,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,inferAttributeMergesAndSplits#QMapQReplacementQSetQCandidateAttributeRefactoring;QListQRefactoring,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,isPartOfMethodExtracted#QUMLOperation;QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,isPartOfMethodInlined#QUMLOperation;QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,mappedElementsMoreThanNonMappedT1AndT2#I;QUMLOperationBodyMapper,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,mappedElementsMoreThanNonMappedT2#I;QUMLOperationBodyMapper,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,mappedElementsMoreThanNonMappedT1#I;QUMLOperationBodyMapper,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,mapperListContainsOperation#QUMLOperation;QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,matches#QString,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,matches#QUMLType,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,mismatchesConsistentMethodInvocationRename#QUMLOperationBodyMapper;QSetQMethodInvocationReplacement,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,operationContainsMethodInvocationWithTheSameNameAndCommonArguments#QOperationInvocation;QListQUMLOperation,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,operationsBeforeAndAfterMatch#QUMLOperation;QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,processAnonymousClasses#,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,processAttributes#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,processInheritance#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,processMapperRefactorings#QUMLOperationBodyMapper;QListQRefactoring,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,processMerge#QMapQMergeVariableReplacementQSetQCandidateMergeVariableRefactoring;QMergeVariableReplacement;QCandidateMergeVariableRefactoring,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,processOperations#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,processSplit#QMapQSplitVariableReplacementQSetQCandidateSplitVariableRefactoring;QSplitVariableReplacement;QCandidateSplitVariableRefactoring,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,reportAddedImplementedInterface#QUMLType,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,reportAddedAnonymousClass#QUMLAnonymousClass,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,reportRemovedImplementedInterface#QUMLType,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,reportRemovedAnonymousClass#QUMLAnonymousClass,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setAbstractionChanged#Z,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setNewAbstraction#Z,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setNewSuperclass#QUMLType,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,INLINE_METHOD,-1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setNewVisibility#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setOldAbstraction#Z,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setOldSuperclass#QUMLType,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,INLINE_METHOD,-1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setOldVisibility#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setSuperclassChanged#Z,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,setVisibilityChanged#Z,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,singleUnmatchedStatementCallsAddedOperation#QUMLOperationBodyMapper,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,updateMapperSet#QTreeSetQUMLOperationBodyMapper;QUMLOperation;QUMLOperation;I,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassBaseDiff,updateMapperSet#QTreeSetQUMLOperationBodyMapper;QUMLOperation;QUMLOperation;QUMLOperation;I,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassDiff,createBodyMappers#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassDiff,matches#QUMLType,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassDiff,processAnonymousClasses#,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassDiff,processAttributes#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassDiff,processOperations#,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassDiff,reportAddedOperation#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,UMLClassDiff,reportAddedAttribute#QUMLAttribute,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
